id,state_id,address_line1,address_line2,city,postal_code,created_date,modified_date,address_type
29799,50,3425 El Verano,,Goulburn,2580,2020-02-03,2020-02-05,both
29819,9,8354 Ponderosa Drive,,Santa Monica,90401,2019-11-25,2019-11-26,both
29827,77,6514 Las Juntas Way,,South Melbourne,3205,2019-10-24,2019-10-28,both
29845,64,2773 Kirkwood Dr,,Hervey Bay,4655,2020-01-11,2020-01-14,both
32505,79,5458 Gladstone Drive,,Kenmore,98028,2019-02-19,2019-02-19,both
32506,79,5407 Cougar Way,,Seattle,98104,2017-03-16,2017-03-21,both
32507,79,2284 Azalea Avenue,,Bellevue,98004,2019-08-15,2019-08-20,both
32508,79,108 Lakeside Court,,Bellevue,98004,2018-03-27,2018-03-31,both
32509,79,535 Greendell Pl,,Sammamish,98074,2019-05-10,2019-05-14,both
32510,79,1349 Steven Way,,Seattle,98104,2017-05-17,2017-05-20,both
32511,79,4155 Working Drive,,Kenmore,98028,2018-05-10,2018-05-13,both
32512,79,8316 La Salle St.,,Sammamish,98074,2018-02-19,2018-02-22,both
32513,79,350 Pastel Drive,,Kent,98031,2017-05-14,2017-05-18,both
32514,79,9882 Clay Rde,,Redmond,98052,2017-04-08,2017-04-12,both
32515,79,5050 Mt. Wilson Way,,Kenmore,98028,2017-05-15,2017-05-18,both
32516,79,6891 Ham Drive,,Redmond,98052,2017-05-07,2017-05-10,both
32517,79,177 11th Ave,,Sammamish,98074,2017-03-19,2017-03-21,both
32518,79,8040 Hill Ct,,Redmond,98052,2017-04-10,2017-04-14,both
32519,79,137 Mazatlan,,Seattle,98104,2017-05-02,2017-05-05,both
32520,79,5863 Sierra,,Bellevue,98004,2017-04-08,2017-04-08,both
32521,79,7145 Matchstick Drive,,Sammamish,98074,2017-04-04,2017-04-09,both
